contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
50709	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	no viral genes detected
50919	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
51007	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.22	AAI-based (high-confidence)	0	1	no viral genes detected
51219	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	
51429	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	
51489	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	
51883	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.14	AAI-based (high-confidence)	0	1	no viral genes detected
51967	100	No	NA	1	0	0	Low-quality	Genome-fragment	2.06	AAI-based (high-confidence)	0	1	no viral genes detected
52019	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	
52187	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
52497	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.14	AAI-based (high-confidence)	0	1	no viral genes detected
52539	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.14	AAI-based (high-confidence)	0	1	
53101	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	
53693	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	
53783	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	
54101	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
54195	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	no viral genes detected
54443	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	no viral genes detected
54913	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
54923	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
54993	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	
55027	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	
55175	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	
55289	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	
55461	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.09	AAI-based (high-confidence)	0	1	no viral genes detected
55487	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.59	AAI-based (high-confidence)	0	1	no viral genes detected
55551	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	no viral genes detected
55597	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.25	AAI-based (high-confidence)	0	1	no viral genes detected
55613	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	
55697	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	no viral genes detected
55881	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
55907	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	no viral genes detected
56181	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	
56187	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	
56189	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.1	AAI-based (high-confidence)	0	1	no viral genes detected
56191	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.25	AAI-based (high-confidence)	0	1	
56411	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
56413	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	
56997	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
57101	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
57107	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.14	AAI-based (high-confidence)	0	1	
57243	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	no viral genes detected
57341	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	no viral genes detected
57477	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.26	AAI-based (high-confidence)	0	1	
57847	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	no viral genes detected
58325	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	
58365	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	
58571	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.09	AAI-based (high-confidence)	0	1	
58843	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
59021	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.12	AAI-based (high-confidence)	0	1	no viral genes detected
59393	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.23	AAI-based (high-confidence)	0	1	no viral genes detected
59459	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
59533	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.25	AAI-based (high-confidence)	0	1	
59563	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.17	AAI-based (medium-confidence)	0	1	
59865	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.09	AAI-based (high-confidence)	0	1	
60259	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	
60305	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	no viral genes detected
60469	100	No	NA	1	0	0	Low-quality	Genome-fragment	1.17	AAI-based (high-confidence)	0	1	no viral genes detected
60631	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
60979	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	
61259	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
61433	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
61549	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
61773	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
61787	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
61877	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
62163	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.22	AAI-based (high-confidence)	0	1	no viral genes detected
62363	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
62437	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.34	AAI-based (high-confidence)	0	1	
62477	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.09	AAI-based (high-confidence)	0	1	
62507	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	no viral genes detected
62625	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	
62749	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
63153	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	no viral genes detected
63937	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
64149	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	
64251	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	no viral genes detected
64303	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	no viral genes detected
64361	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
64485	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
64515	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.34	AAI-based (high-confidence)	0	1	no viral genes detected
64523	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	
64693	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	
65027	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.23	AAI-based (high-confidence)	0	1	no viral genes detected
65173	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
65567	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.23	AAI-based (high-confidence)	0	1	no viral genes detected
65645	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.22	AAI-based (high-confidence)	0	1	no viral genes detected
65851	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	no viral genes detected
65971	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
66773	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	no viral genes detected
67847	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	no viral genes detected
67879	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	no viral genes detected
68163	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
68653	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	no viral genes detected
68885	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	
69043	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
69305	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	no viral genes detected
69457	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.09	AAI-based (high-confidence)	0	1	no viral genes detected
69661	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
69689	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
69731	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	no viral genes detected
70123	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	no viral genes detected
70185	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.09	AAI-based (high-confidence)	0	1	no viral genes detected
70331	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.09	AAI-based (high-confidence)	0	1	
70489	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	no viral genes detected
70507	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.25	AAI-based (high-confidence)	0	1	no viral genes detected
70829	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	no viral genes detected
71175	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
71345	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.28	AAI-based (high-confidence)	0	1	no viral genes detected
71371	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	no viral genes detected
71715	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	no viral genes detected
71731	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
71825	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	
71863	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
71903	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	no viral genes detected
72563	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	no viral genes detected
72581	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	
72639	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.03	AAI-based (high-confidence)	0	1	no viral genes detected
72667	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.14	AAI-based (high-confidence)	0	1	no viral genes detected
72695	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	no viral genes detected
72925	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
72967	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	no viral genes detected
73483	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
73487	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	
73501	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.03	AAI-based (high-confidence)	0	1	
74419	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
74589	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.09	AAI-based (high-confidence)	0	1	no viral genes detected
74829	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	no viral genes detected
74951	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	no viral genes detected
74991	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	no viral genes detected
75049	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.22	AAI-based (high-confidence)	0	1	
75135	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	no viral genes detected
75587	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.23	AAI-based (high-confidence)	0	1	no viral genes detected
75673	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.22	AAI-based (high-confidence)	0	1	
75679	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.03	AAI-based (high-confidence)	0	1	no viral genes detected
75691	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
75941	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
76095	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	no viral genes detected
76759	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.05	AAI-based (high-confidence)	0	1	no viral genes detected
76863	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.12	AAI-based (high-confidence)	0	1	no viral genes detected
76879	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	no viral genes detected
76947	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
77265	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	
78039	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.35	AAI-based (high-confidence)	0	1	no viral genes detected
78309	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	
78311	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.23	AAI-based (high-confidence)	0	1	no viral genes detected
78559	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.26	AAI-based (high-confidence)	0	1	no viral genes detected
78785	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.57	AAI-based (high-confidence)	0	1	no viral genes detected
78861	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.08	AAI-based (high-confidence)	0	1	no viral genes detected
79161	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	no viral genes detected
79453	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.12	AAI-based (high-confidence)	0	1	no viral genes detected
79553	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	no viral genes detected
80015	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	no viral genes detected
80573	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	
80637	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	no viral genes detected
80799	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	no viral genes detected
81297	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.08	AAI-based (high-confidence)	0	1	
81691	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.18	AAI-based (high-confidence)	0	1	
81731	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.23	AAI-based (high-confidence)	0	1	
81737	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.08	AAI-based (high-confidence)	0	1	
81849	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
81859	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	no viral genes detected
82005	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	
82159	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	no viral genes detected
82211	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
82337	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.25	AAI-based (high-confidence)	0	1	no viral genes detected
82375	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	no viral genes detected
82389	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
82505	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	no viral genes detected
82885	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	no viral genes detected
83447	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	no viral genes detected
83497	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.26	AAI-based (high-confidence)	0	1	
83629	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	no viral genes detected
83637	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	no viral genes detected
83977	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	
84037	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
84105	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	no viral genes detected
84279	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	no viral genes detected
84405	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.14	AAI-based (high-confidence)	0	1	no viral genes detected
85339	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	no viral genes detected
85507	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
85667	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.03	AAI-based (high-confidence)	0	1	
85785	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	no viral genes detected
86511	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.08	AAI-based (high-confidence)	0	1	
86823	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	
87461	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	no viral genes detected
87737	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.1	AAI-based (high-confidence)	0	1	no viral genes detected
87993	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	
88079	100	No	NA	1	0	0	Low-quality	Genome-fragment	0.08	AAI-based (high-confidence)	0	1	no viral genes detected
88405	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
88423	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
88555	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
88607	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
89001	100	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
89405	103	No	NA	1	1	0	Low-quality	Genome-fragment	0.06	AAI-based (high-confidence)	0	1	
89475	106	No	NA	1	1	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	
89477	106	No	NA	1	0	0	Low-quality	Genome-fragment	0.28	AAI-based (high-confidence)	0	1	no viral genes detected
89497	107	No	NA	1	1	0	Low-quality	Genome-fragment	0.15	AAI-based (high-confidence)	0	1	
89537	109	No	NA	1	1	0	Low-quality	Genome-fragment	0.07	AAI-based (high-confidence)	0	1	
89743	122	No	NA	1	1	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	
89801	126	No	NA	1	1	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	
89886	133	No	NA	1	1	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	
89888	133	No	NA	1	0	0	Low-quality	Genome-fragment	0.17	AAI-based (high-confidence)	0	1	no viral genes detected
89928	135	No	NA	1	1	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	
89972	138	No	NA	2	1	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	
89994	139	No	NA	1	1	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	
90016	141	No	NA	1	1	0	Low-quality	Genome-fragment	0.26	AAI-based (high-confidence)	0	1	
90018	141	No	NA	1	1	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	
90092	146	No	NA	1	1	0	Low-quality	Genome-fragment	0.16	AAI-based (high-confidence)	0	1	
90100	146	No	NA	1	1	0	Low-quality	Genome-fragment	0.29	AAI-based (high-confidence)	0	1	
90112	147	No	NA	1	0	0	Low-quality	Genome-fragment	0.5	AAI-based (high-confidence)	0	1	no viral genes detected
90132	148	No	NA	1	1	0	Low-quality	Genome-fragment	0.26	AAI-based (high-confidence)	0	1	
90142	149	No	NA	1	1	0	Low-quality	Genome-fragment	0.13	AAI-based (high-confidence)	0	1	
90182	151	No	NA	1	1	0	Low-quality	Genome-fragment	0.25	AAI-based (high-confidence)	0	1	
90236	152	No	NA	1	1	0	Low-quality	Genome-fragment	0.37	AAI-based (high-confidence)	0	1	
90272	153	No	NA	1	1	0	Low-quality	Genome-fragment	0.29	AAI-based (high-confidence)	0	1	
90312	154	No	NA	1	1	0	Low-quality	Genome-fragment	0.36	AAI-based (high-confidence)	0	1	
90330	154	No	NA	1	1	0	Low-quality	Genome-fragment	0.3	AAI-based (high-confidence)	0	1	
90444	157	No	NA	1	1	0	Low-quality	Genome-fragment	0.1	AAI-based (high-confidence)	0	1	
90522	160	No	NA	1	1	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	
90540	160	No	NA	1	1	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	
90574	161	No	NA	1	0	0	Low-quality	Genome-fragment	0.2	AAI-based (high-confidence)	0	1	no viral genes detected
90578	161	No	NA	2	0	0	Low-quality	Genome-fragment	0.3	AAI-based (high-confidence)	0	1	no viral genes detected
90592	161	No	NA	1	1	0	Low-quality	Genome-fragment	0.12	AAI-based (high-confidence)	0	1	
90598	161	No	NA	1	1	0	Low-quality	Genome-fragment	0.1	AAI-based (high-confidence)	0	1	
90622	162	No	NA	1	0	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	no viral genes detected
90624	162	No	NA	1	1	0	Low-quality	Genome-fragment	0.55	AAI-based (high-confidence)	0	1	
90670	163	No	NA	1	1	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	
90672	163	No	NA	1	1	0	Low-quality	Genome-fragment	0.1	AAI-based (high-confidence)	0	1	
90694	164	No	NA	1	1	0	Low-quality	Genome-fragment	0.21	AAI-based (high-confidence)	0	1	
90696	164	No	NA	1	1	0	Low-quality	Genome-fragment	0.1	AAI-based (high-confidence)	0	1	
90718	165	No	NA	1	0	0	Low-quality	Genome-fragment	0.3	AAI-based (high-confidence)	0	1	no viral genes detected
90722	165	No	NA	1	1	0	Low-quality	Genome-fragment	0.27	AAI-based (high-confidence)	0	1	
90730	165	No	NA	1	0	0	Low-quality	Genome-fragment	0.31	AAI-based (high-confidence)	0	1	no viral genes detected
90744	165	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
90770	166	No	NA	1	1	0	Low-quality	Genome-fragment	0.31	AAI-based (high-confidence)	0	1	
90774	166	No	NA	1	1	0	Low-quality	Genome-fragment	0.1	AAI-based (high-confidence)	0	1	
90784	167	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
90810	168	No	NA	1	0	0	Low-quality	Genome-fragment	0.3	AAI-based (high-confidence)	0	1	no viral genes detected
90814	168	No	NA	1	1	0	Low-quality	Genome-fragment	0.29	AAI-based (high-confidence)	0	1	
90826	168	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
90834	168	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
90848	168	No	NA	1	1	0	Low-quality	Genome-fragment	0.29	AAI-based (high-confidence)	0	1	
90858	168	No	NA	1	0	0	Low-quality	Genome-fragment	0.36	AAI-based (high-confidence)	0	1	no viral genes detected
90868	169	No	NA	1	1	0	Low-quality	Genome-fragment	0.23	AAI-based (high-confidence)	0	1	
90872	169	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
90916	170	No	NA	1	1	0	Low-quality	Genome-fragment	0.33	AAI-based (high-confidence)	0	1	
90934	170	No	NA	1	0	0	Low-quality	Genome-fragment	0.24	AAI-based (high-confidence)	0	1	no viral genes detected
90954	171	No	NA	1	0	0	Low-quality	Genome-fragment	0.19	AAI-based (high-confidence)	0	1	no viral genes detected
91000	172	No	NA	1	1	0	Low-quality	Genome-fragment	0.11	AAI-based (high-confidence)	0	1	
91018	173	No	NA	1	1	0	Low-quality	Genome-fragment	0.25	AAI-based (high-confidence)	0	1	
91024	173	No	NA	1	1	0	Low-quality	Genome-fragment	0.25	AAI-based (high-confidence)	0	1	
91030	173	No	NA	1	1	0	Low-quality	Genome-fragment	0.25	AAI-based (high-confidence)	0	1	
